"Date","Price","Open","High","Low","Vol.","Change %"
"08/23/2017","379.9869","377.4468","380.1841","376.1665","","0.67%"
"08/22/2017","377.4468","376.5018","379.0351","375.7474","","0.25%"
"08/21/2017","376.5018","380.6806","381.8162","375.4494","","-1.10%"
"08/18/2017","380.6806","374.8979","381.4247","373.6455","","1.54%"
"08/17/2017","374.8979","374.2851","375.4813","371.8896","","0.16%"
"08/16/2017","374.2851","376.6494","379.1191","374.0210","","-0.63%"
"08/15/2017","376.6494","378.0174","378.1339","374.3097","","-0.36%"
"08/14/2017","378.0174","382.9955","383.4188","377.6728","","-1.30%"
"08/11/2017","382.9955","382.1563","383.7113","379.1939","","0.28%"
"08/10/2017","381.9255","387.1362","390.8692","381.3750","","-1.28%"
"08/09/2017","386.8873","385.1983","387.4668","383.7998","","0.51%"
"08/08/2017","384.9090","385.1027","387.4238","383.0286","","0.03%"
"08/07/2017","384.8031","384.7819","385.7902","381.2458","","0.08%"
"08/04/2017","384.5056","383.1706","384.8129","380.9451","","0.35%"
"08/03/2017","383.1706","385.7698","386.9785","382.3746","","-0.67%"
"08/02/2017","385.7698","382.9646","385.9499","380.9656","","0.73%"
"08/01/2017","382.9646","388.0653","389.1201","379.7680","","-1.31%"
"07/31/2017","388.0653","386.6244","388.4450","384.3712","","0.37%"
"07/28/2017","386.6244","383.9297","387.4524","382.8136","","0.70%"
"07/27/2017","383.9297","381.3155","384.6659","380.4619","","0.69%"
"07/26/2017","381.3155","376.8390","381.6046","376.8390","","1.19%"
"07/25/2017","376.8390","371.2061","377.6362","371.2061","","1.52%"
"07/24/2017","371.2061","371.1716","372.5110","368.3914","","0.01%"
"07/21/2017","371.1716","376.8842","378.0879","370.2682","","-1.52%"
"07/20/2017","376.8842","377.8998","380.6793","376.3899","","-0.27%"
"07/19/2017","377.8998","373.5721","378.3159","372.5422","","1.16%"
"07/18/2017","373.5721","371.8964","376.9895","371.5670","","0.45%"
"07/17/2017","371.8964","373.4570","374.4941","371.7938","","-0.42%"
"07/14/2017","373.4570","370.1228","374.2515","369.4459","","0.84%"
"07/13/2017","370.3364","370.0024","372.0087","367.3119","","0.03%"
"07/12/2017","370.2211","370.0533","374.5771","369.1832","","-0.01%"
"07/11/2017","370.2547","366.7469","370.9844","363.4533","","0.91%"
"07/10/2017","366.9154","365.2955","368.7948","364.0943","","0.39%"
"07/07/2017","365.5075","371.3117","371.3117","363.4622","","-1.56%"
"07/06/2017","371.3117","369.9195","374.6793","369.1059","","0.38%"
"07/05/2017","369.9195","377.7247","378.3974","369.0522","","-2.07%"
"07/03/2017","377.7247","372.3775","378.0018","372.3775","","1.44%"
"06/30/2017","372.3775","365.3345","372.5365","365.2054","","1.93%"
"06/29/2017","365.3345","362.6142","367.4309","362.6142","","0.75%"
"06/28/2017","362.6142","359.6506","363.0227","358.0172","","0.82%"
"06/27/2017","359.6506","355.5029","361.3300","355.5029","","1.17%"
"06/26/2017","355.5029","353.8007","357.0035","351.8189","","0.48%"
"06/23/2017","353.8007","352.5214","354.8269","351.9134","","0.36%"
"06/22/2017","352.5214","352.7009","355.1229","351.2254","","-0.05%"
"06/21/2017","352.7010","357.1031","359.7766","351.0973","","-1.23%"
"06/20/2017","357.1031","361.3823","362.8955","354.4393","","-1.18%"
"06/19/2017","361.3823","364.1684","365.1360","360.8968","","-0.77%"
"06/16/2017","364.1684","361.8502","364.7454","361.6176","","0.64%"
"06/15/2017","361.8502","362.0614","362.6176","359.8007","","-0.06%"
"06/14/2017","362.0615","369.8779","370.0903","361.6915","","-2.11%"
"06/13/2017","369.8779","368.7783","370.3593","366.8593","","0.41%"
"06/12/2017","368.3510","370.2268","373.1173","368.0654","","-0.39%"
"06/09/2017","369.8074","368.3241","371.3199","366.6563","","0.52%"
"06/08/2017","367.8970","367.4325","370.5427","366.3548","","0.25%"
"06/07/2017","366.9945","374.9394","375.4908","366.7307","","-2.02%"
"06/06/2017","374.5466","371.7249","375.0381","370.1360","","0.76%"
"06/05/2017","371.7249","374.3400","377.6870","370.4935","","-0.70%"
"06/02/2017","374.3400","377.3587","377.3587","369.9997","","-0.80%"
"06/01/2017","377.3587","377.8538","380.9227","376.1698","","-0.13%"
"05/31/2017","377.8538","382.8646","383.6581","375.6058","","-1.31%"
"05/30/2017","382.8646","385.5037","385.9172","380.3868","","-0.68%"
"05/26/2017","385.5037","383.1071","385.7232","379.4861","","0.63%"
"05/25/2017","383.1072","391.9235","394.9317","381.8026","","-2.25%"
"05/24/2017","391.9235","393.0433","394.8813","390.3584","","-0.28%"
"05/23/2017","393.0433","393.6728","394.0836","390.6536","","-0.16%"
"05/22/2017","393.6728","391.0425","394.9437","391.0425","","0.67%"
"05/19/2017","391.0425","384.1071","391.2912","384.0192","","1.81%"
"05/18/2017","384.1071","384.3497","385.2097","378.2165","","-0.06%"
"05/17/2017","384.3497","381.7681","386.1260","379.1919","","0.68%"
"05/16/2017","381.7681","382.6323","384.4952","381.3002","","-0.23%"
"05/15/2017","382.6323","379.4956","387.2116","378.9767","","0.83%"
"05/12/2017","379.4957","378.2908","380.0947","377.4781","","0.32%"
"05/11/2017","378.2908","375.7900","379.7936","375.7774","","0.73%"
"05/10/2017","375.5445","369.1399","376.9877","369.1399","","1.81%"
"05/09/2017","368.8762","371.3653","373.4619","367.9763","","-0.60%"
"05/08/2017","371.1010","371.3903","374.2635","367.9976","","-0.08%"
"05/05/2017","371.3916","368.0177","373.2601","361.2262","","0.97%"
"05/04/2017","367.8158","378.7984","378.7984","367.0148","","-2.90%"
"05/03/2017","378.7984","378.1374","380.0437","376.2803","","0.17%"
"05/02/2017","378.1374","381.6419","384.6589","377.1395","","-0.92%"
"05/01/2017","381.6419","382.7658","383.3064","380.4572","","-0.29%"
"04/28/2017","382.7658","380.3774","384.2143","380.2281","","0.63%"
"04/27/2017","380.3774","383.2932","383.2932","377.1620","","-0.76%"
"04/26/2017","383.2932","383.5655","386.2092","381.1130","","-0.07%"
"04/25/2017","383.5655","381.2374","384.3001","379.6715","","0.61%"
"04/24/2017","381.2374","383.0313","385.9769","380.1713","","-0.47%"
"04/21/2017","383.0313","387.6963","388.7225","381.5514","","-1.20%"
"04/20/2017","387.6963","388.8260","391.6086","387.3444","","-0.29%"
"04/19/2017","388.8260","396.5438","398.0764","387.6939","","-1.95%"
"04/18/2017","396.5438","399.3124","399.7543","394.8997","","-0.69%"
"04/17/2017","399.3124","401.5849","401.5849","399.0812","","-0.57%"
"04/13/2017","401.5849","400.7024","402.5355","399.8526","","0.38%"
"04/12/2017","400.0584","401.2487","403.0416","398.8868","","-0.14%"
"04/11/2017","400.6285","399.4474","400.7492","397.1091","","0.45%"
"04/10/2017","398.8447","395.7798","398.9131","395.6096","","0.92%"
"04/07/2017","395.1998","393.4398","398.7784","391.8820","","0.60%"
"04/06/2017","392.8400","390.7051","393.3558","389.5051","","0.55%"
"04/05/2017","390.7051","389.4127","394.0864","389.4127","","0.33%"
"04/04/2017","389.4127","385.5981","389.9349","384.1736","","0.99%"
"04/03/2017","385.5981","388.2245","390.0733","385.2976","","-0.68%"
"03/31/2017","388.2245","387.1601","389.0685","384.7409","","0.27%"
"03/30/2017","387.1602","384.8147","388.1942","383.0713","","0.61%"
"03/29/2017","384.8147","380.0385","384.8147","379.9776","","1.26%"
"03/28/2017","380.0385","376.7111","381.9310","376.7111","","0.88%"
"03/27/2017","376.7111","378.1291","379.5731","373.8730","","-0.38%"
"03/24/2017","378.1291","377.4397","379.0829","376.9702","","0.18%"
"03/23/2017","377.4397","378.2215","380.0979","376.0792","","-0.21%"
"03/22/2017","378.2215","379.4072","379.7161","374.5620","","-0.31%"
"03/21/2017","379.4072","382.1577","384.2395","378.4252","","-0.72%"
"03/20/2017","382.1577","383.1182","384.1391","380.2401","","-0.25%"
"03/17/2017","383.1182","382.2588","384.2627","381.4123","","0.22%"
"03/16/2017","382.2588","381.8932","386.2617","381.5382","","0.10%"
"03/15/2017","381.8932","377.2074","382.8771","377.2036","","1.24%"
"03/14/2017","377.2074","380.1570","381.4752","374.8492","","-0.78%"
"03/13/2017","380.1570","380.4278","381.8374","378.7441","","0.03%"
"03/10/2017","380.0577","382.9967","386.7714","379.3326","","-0.67%"
"03/09/2017","382.6021","388.0748","389.5308","379.9847","","-1.31%"
"03/08/2017","387.6655","397.8716","397.8716","386.9886","","-2.46%"
"03/07/2017","397.4435","399.2285","400.9612","397.1478","","-0.34%"
"03/06/2017","398.7814","398.5616","401.0182","396.7311","","0.06%"
"03/03/2017","398.5617","396.1176","398.8384","395.8755","","0.62%"
"03/02/2017","396.1177","403.2331","403.2331","395.8316","","-1.76%"
"03/01/2017","403.2331","402.2199","405.3113","401.5068","","0.25%"
"02/28/2017","402.2199","401.0648","402.3207","398.4343","","0.29%"
"02/27/2017","401.0648","401.8312","404.2594","400.8337","","-0.19%"
"02/24/2017","401.8312","403.7389","404.2497","401.1046","","-0.47%"
"02/23/2017","403.7389","401.5777","407.2759","401.5777","","0.54%"
"02/22/2017","401.5777","404.5119","405.6149","400.9665","","-0.73%"
"02/21/2017","404.5119","403.0254","407.9501","402.9626","","0.37%"
"02/17/2017","403.0254","403.7078","404.0364","400.6466","","-0.17%"
"02/16/2017","403.7078","405.4751","406.9357","402.4696","","-0.44%"
"02/15/2017","405.4751","405.1002","406.9658","403.2771","","0.09%"
"02/14/2017","405.1003","403.7795","407.1611","403.4200","","0.33%"
"02/13/2017","403.7795","408.9424","409.1227","403.2790","","-0.99%"
"02/10/2017","407.8333","402.8358","408.6803","402.5282","","1.51%"
"02/09/2017","401.7570","399.9003","403.1795","399.9003","","0.75%"
"02/08/2017","398.7772","396.6768","400.1153","394.1169","","0.83%"
"02/07/2017","395.5037","397.9572","398.6731","393.9101","","-0.32%"
"02/06/2017","396.7610","400.3779","402.1881","396.5461","","-0.90%"
"02/03/2017","400.3779","400.3532","402.2568","398.2781","","0.01%"
"02/02/2017","400.3532","401.7024","404.1631","399.4760","","-0.34%"
"02/01/2017","401.7024","395.8302","401.7751","394.8955","","1.48%"
"01/31/2017","395.8302","393.5065","398.7658","392.4958","","0.59%"
"01/30/2017","393.5065","397.4690","397.8009","392.8582","","-1.00%"
"01/27/2017","397.4690","400.6841","400.7999","394.9380","","-0.80%"
"01/26/2017","400.6841","397.9268","402.9879","397.9268","","0.69%"
"01/25/2017","397.9268","400.1687","400.5786","396.4808","","-0.56%"
"01/24/2017","400.1687","398.7683","401.9957","398.7683","","0.35%"
"01/23/2017","398.7683","399.4118","400.4265","396.2982","","-0.16%"
"01/20/2017","399.4118","394.9597","401.3104","394.3286","","1.13%"
"01/19/2017","394.9597","395.1731","397.5926","393.9771","","-0.05%"
"01/18/2017","395.1731","400.9086","402.2613","394.4092","","-1.43%"
"01/17/2017","400.9086","399.8530","405.6180","399.5544","","0.26%"
"01/13/2017","399.8530","401.3166","402.0460","398.3438","","-0.21%"
"01/12/2017","400.6808","395.2846","401.8477","395.2439","","1.53%"
"01/11/2017","394.6401","389.8194","396.6635","388.8276","","1.45%"
"01/10/2017","389.0093","391.2551","393.5844","388.8822","","-0.38%"
"01/09/2017","390.4835","398.8854","398.8854","389.9949","","-1.93%"
"01/06/2017","398.1776","397.8392","400.1288","395.3629","","0.09%"
"01/05/2017","397.8392","396.1440","400.2500","394.3199","","0.43%"
"01/04/2017","396.1440","390.6612","396.3693","390.5183","","1.40%"
"01/03/2017","390.6612","398.1954","403.7972","390.1314","","-1.89%"
"12/30/2016","398.2039","398.4751","399.9830","397.0701","","-0.07%"
"12/29/2016","398.4751","399.1763","400.3231","397.7454","","-0.18%"
"12/28/2016","399.1763","398.2175","400.3428","396.6475","","0.24%"
"12/27/2016","398.2175","391.8889","399.0281","391.8889","","1.61%"
"12/23/2016","391.8889","391.9536","392.9593","388.9412","","-0.02%"
"12/22/2016","391.9536","390.6964","393.2412","387.8335","","0.32%"
"12/21/2016","390.6964","392.3250","394.6781","389.8997","","-0.42%"
"12/20/2016","392.3250","392.0844","394.4493","390.8436","","0.06%"
"12/19/2016","392.0844","393.4647","395.6492","390.4745","","-0.35%"
"12/16/2016","393.4646","389.2454","394.0792","387.4085","","1.08%"
"12/15/2016","389.2454","391.1406","392.0617","386.0198","","-0.48%"
"12/14/2016","391.1406","396.8989","397.2958","390.3111","","-1.45%"
"12/13/2016","396.8989","397.0226","400.0349","394.5657","","0.13%"
"12/12/2016","396.3951","391.4809","401.9152","391.4809","","1.42%"
"12/09/2016","390.8428","387.6637","390.8567","387.6637","","0.99%"
"12/08/2016","387.0053","384.1603","387.2343","382.7864","","0.93%"
"12/07/2016","383.4241","387.7909","389.5464","383.2729","","-0.95%"
"12/06/2016","387.1198","390.1755","390.1755","384.5111","","-0.78%"
"12/05/2016","390.1755","386.3882","391.3538","384.2700","","0.98%"
"12/02/2016","386.3882","384.7689","386.5830","380.4799","","0.42%"
"12/01/2016","384.7689","377.2212","387.5377","376.2132","","2.00%"
"11/30/2016","377.2212","359.9978","379.3302","359.9978","","4.78%"
"11/29/2016","359.9978","370.4019","370.4019","358.8669","","-2.81%"
"11/28/2016","370.4019","365.1407","372.5850","363.1823","","1.44%"
"11/25/2016","365.1407","371.2393","371.9306","364.3419","","-1.64%"
"11/23/2016","371.2393","370.9846","372.6261","367.4737","","0.07%"
"11/22/2016","370.9846","370.5452","375.5192","367.6974","","0.12%"
"11/21/2016","370.5452","359.7137","371.5212","359.7137","","3.01%"
"11/18/2016","359.7137","357.9671","360.1652","354.4251","","0.49%"
"11/17/2016","357.9671","357.5569","362.1974","356.2985","","0.11%"
"11/16/2016","357.5569","359.3576","361.0638","355.8903","","-0.50%"
"11/15/2016","359.3576","349.7660","359.9633","349.7660","","2.74%"
"11/14/2016","349.7660","351.1986","352.6534","346.2047","","-0.41%"
"11/11/2016","351.1986","357.4875","358.6013","349.7773","","-1.41%"
"11/10/2016","356.2386","357.7792","361.9096","355.4072","","-0.09%"
"11/09/2016","356.5460","355.8932","359.9242","348.3720","","0.54%"
"11/08/2016","354.6484","354.0903","356.4326","351.8956","","0.49%"
"11/07/2016","352.9209","350.2438","354.0855","349.8731","","1.09%"
"11/04/2016","349.0992","352.2894","352.9593","346.9992","","-0.91%"
"11/03/2016","352.2894","354.9023","356.8248","351.2368","","-0.74%"
"11/02/2016","354.9023","360.6041","360.6041","353.0927","","-1.58%"
"11/01/2016","360.6041","361.6230","366.5713","359.0228","","-0.28%"
"10/31/2016","361.6230","370.0137","370.2457","361.0860","","-2.27%"
"10/28/2016","370.0137","373.7386","374.2469","368.8987","","-1.00%"
"10/27/2016","373.7386","370.4695","374.9677","370.2192","","0.88%"
"10/26/2016","370.4695","373.1124","373.5541","368.6845","","-0.71%"
"10/25/2016","373.1124","374.9516","377.4533","372.3105","","-0.49%"
"10/24/2016","374.9516","375.7823","377.1930","371.3857","","-0.22%"
"10/21/2016","375.7823","374.0859","376.3642","372.6655","","0.45%"
"10/20/2016","374.0859","379.4907","379.6158","372.8602","","-1.42%"
"10/19/2016","379.4907","375.5601","381.1020","375.5601","","1.05%"
"10/18/2016","375.5601","374.6177","377.3356","373.9056","","0.25%"
"10/17/2016","374.6177","375.6256","377.0721","372.0235","","-0.27%"
"10/14/2016","375.6256","375.8055","378.6183","374.1570","","-0.05%"
"10/13/2016","375.8055","373.3519","376.1446","370.7298","","0.82%"
"10/12/2016","372.7581","376.1720","377.6572","372.3952","","-0.76%"
"10/11/2016","375.6259","378.8926","379.1202","373.9728","","-0.72%"
"10/10/2016","378.3406","372.3756","380.2728","370.3490","","1.76%"
"10/07/2016","371.8091","373.4121","374.9098","370.0186","","-0.28%"
"10/06/2016","372.8487","371.7399","373.4106","368.8663","","0.30%"
"10/05/2016","371.7398","367.4160","372.2161","367.4160","","1.18%"
"10/04/2016","367.4160","366.8122","368.7663","364.4739","","0.16%"
"10/03/2016","366.8122","364.4711","367.5649","361.7016","","0.64%"
"09/30/2016","364.4711","363.3261","365.1122","359.6937","","0.32%"
"09/29/2016","363.3261","360.2212","365.8137","359.3794","","0.86%"
"09/28/2016","360.2212","350.3949","361.3513","348.9761","","2.80%"
"09/27/2016","350.3949","356.4594","356.4594","348.6112","","-1.70%"
"09/26/2016","356.4594","351.5254","357.9338","350.1638","","1.40%"
"09/23/2016","351.5254","358.8885","359.8713","350.1582","","-2.05%"
"09/22/2016","358.8885","354.9034","360.6166","354.9034","","1.12%"
"09/21/2016","354.9034","350.1887","355.6762","350.1887","","1.35%"
"09/20/2016","350.1887","348.9582","351.3461","345.6970","","0.35%"
"09/19/2016","348.9582","348.0970","352.7514","348.0970","","0.25%"
"09/16/2016","348.0970","349.4894","349.4894","344.8180","","-0.40%"
"09/15/2016","349.4894","346.4749","350.8535","345.5911","","0.87%"
"09/14/2016","346.4749","350.9329","352.7766","346.0746","","-1.18%"
"09/13/2016","350.5953","357.1614","357.1614","350.1271","","-1.74%"
"09/12/2016","356.8136","355.2243","358.2573","350.1946","","0.58%"
"09/09/2016","354.7663","362.4394","362.4394","354.5042","","-2.00%"
"09/08/2016","361.9946","352.6608","362.4244","352.6608","","2.79%"
"09/07/2016","352.1809","348.1937","352.5424","347.8443","","1.15%"
"09/06/2016","348.1937","347.1834","351.1340","344.2455","","0.29%"
"09/02/2016","347.1834","341.8668","348.4443","341.8668","","1.56%"
"09/01/2016","341.8668","348.2078","349.9163","341.2348","","-1.82%"
"08/31/2016","348.2078","355.7208","355.8894","347.3998","","-2.11%"
"08/30/2016","355.7208","359.1408","361.1843","354.8104","","-0.95%"
"08/29/2016","359.1407","363.0742","363.0742","358.2413","","-1.08%"
"08/26/2016","363.0742","363.1474","368.2564","360.7113","","-0.02%"
"08/25/2016","363.1474","361.5161","363.4622","359.6180","","0.45%"
"08/24/2016","361.5161","367.0327","367.0327","360.2240","","-1.50%"
"08/23/2016","367.0327","364.4031","368.1751","360.8884","","0.72%"
"08/22/2016","364.4031","370.4368","370.4368","364.0245","","-1.63%"
"08/19/2016","370.4368","370.7658","372.0104","367.8639","","-0.09%"
"08/18/2016","370.7658","365.0781","371.4356","364.3043","","1.56%"
"08/17/2016","365.0781","363.1522","365.4017","360.2651","","0.53%"
"08/16/2016","363.1522","359.6467","363.6656","358.2551","","0.97%"
"08/15/2016","359.6467","353.1175","360.0661","353.0453","","1.85%"
"08/12/2016","353.1175","349.7069","353.6895","348.0271","","0.98%"
"08/11/2016","349.7069","342.2544","351.5945","339.7818","","2.36%"
"08/10/2016","341.6328","345.8579","349.3878","340.9455","","-1.06%"
"08/09/2016","345.2763","347.4917","348.8743","344.6231","","-0.48%"
"08/08/2016","346.9429","342.5733","348.4344","342.5733","","1.44%"
